Probe	Ensembl
MECOM_IL2704441	ENSG00000085276
MECOM_IL2704504	ENSG00000213178
MYNN_IL2651671	ENSG00000085274
LRRC34_IL2704763	ENSG00000171757
SEC62_IL2651782	ENSG00000239219
SEC62_IL2651828	ENSG00000008952
GPR160_IL2651835	ENSG00000173890
PHC3_IL2704894	ENSG00000173889
PRKCI_IL2651916	ENSG00000163558
SKIL_IL2651989	ENSG00000136603
EIF5A2_IL2705164	ENSG00000163577
TNIK_IL2705266	ENSG00000154310
PLD1_IL2705445	ENSG00000075651
FNDC3B_IL2652410	ENSG00000075420
TNFSF10_IL2705706	ENSG00000121858
NCEH1_IL2705748	ENSG00000144959
ECT2_IL2652675	ENSG00000114346
TBL1XR1_IL2706297	ENSG00000177565
ZMAT3_IL2706791	ENSG00000172667
PIK3CA_IL2653840	ENSG00000121879
ZNF639_IL2653902	ENSG00000121864
MFN1_IL2653932	ENSG00000171109
GNB4_IL2706938	ENSG00000114450
MRPL47_IL2706985	ENSG00000136518
NDUFB5_IL2654069	ENSG00000136521
USP13_IL2654091	ENSG00000058056
PEX5L_IL2707045	ENSG00000114757
TTC14_IL2654306	ENSG00000163728
FXR1_IL2654394	ENSG00000114416
DNAJC19_IL2707359	ENSG00000205981
ATP11B_IL2654815	ENSG00000058063
DCUN1D1_IL2707764	ENSG00000043093
MCCC1_IL2707824	ENSG00000078070
LAMP3_IL2707876	ENSG00000078081
B3GNT5_IL2654967	ENSG00000176597
KLHL6_IL2708066	ENSG00000172578
KLHL24_IL2655113	ENSG00000114796
YEATS2_IL2655168	ENSG00000163872
MAP6D1_IL2708203	ENSG00000180834
PARL_IL2708229	ENSG00000175193
ABCC5_IL2708287	ENSG00000114770
DVL3_IL2655438	ENSG00000161202
AP2M1_IL2655476	ENSG00000161203
ABCF3_IL2655511	ENSG00000161204
ALG3_IL2708407	ENSG00000214160
CAMK2N2_IL2708429	ENSG00000145194
PSMD2_IL2655650	ENSG00000175166
EIF4G1_IL2655688	ENSG00000114867
FAM131A_IL2655755	ENSG00000175182
CLCN2_IL2708457	ENSG00000114859
POLR2H_IL2655773	ENSG00000163882
EIF2B5_IL2655387	ENSG00000145191
EPHB3_IL2655845	ENSG00000182580
MAGEF1_IL2708610	ENSG00000177383
VPS8_IL2655955	ENSG00000156931
EHHADH_IL2708720	ENSG00000113790
TMEM41A_IL2708817	ENSG00000163900
LIPH_IL2708855	ENSG00000163898
SENP2_IL2656230	ENSG00000163904
IGF2BP2_IL2708922	ENSG00000073792
TRA2B_IL2709062	ENSG00000136527
ETV5_IL2709132	ENSG00000244405
DGKG_IL2709235	ENSG00000058866
CRYGS_IL2709402	ENSG00000213139
TBCCD1_IL2709414	ENSG00000113838
DNAJB11_IL2656569	ENSG00000090520
EIF4A2_IL2656738	ENSG00000156976
ST6GAL1_IL2656837	ENSG00000073849
RPL39L_IL2709606	ENSG00000163923
RTP4_IL2657025	ENSG00000136514
BCL6_IL2709778	ENSG00000113916
FLJ42393_IL2657228	ENSG00000213132
LPP_IL2657250	ENSG00000145012
TPRG1_IL2657546	ENSG00000188001
ZNF595_IL2713789	ENSG00000197701
ZNF721_IL2756404	ENSG00000182903
ZNF141_IL2713950	ENSG00000131127
PIGG_IL2714025	ENSG00000174227
PDE6B_IL2714132	ENSG00000242686
MYL5_IL2714200	ENSG00000215375
PCGF3_IL2714230	ENSG00000185619
CPLX1_IL2756630	ENSG00000168993
GAK_IL2756673	ENSG00000178950
TMEM175_IL2714376	ENSG00000127419
DGKQ_IL2756782	ENSG00000145214
SLC26A1_IL2756831	ENSG00000145217
IDUA_IL2714407	ENSG00000127415
FGFRL1_IL2714465	ENSG00000127418
RNF212_IL2756892	ENSG00000178222
SPON2_IL2756965	ENSG00000159674
MAEA_IL2714672	ENSG00000090316
CRIPAK_IL2714818	ENSG00000179979
FAM53A_IL2757278	ENSG00000174137
SLBP_IL2757319	ENSG00000163950
TMEM129_IL2757347	ENSG00000168936
TACC3_IL2714955	ENSG00000013810
LETM1_IL2757427	ENSG00000168924
WHSC1_IL2715076	ENSG00000109685
POLN_IL2757621	ENSG00000130997
HAUS3_IL2757720	ENSG00000214367
MXD4_IL2757751	ENSG00000123933
ZFYVE28_IL2757796	ENSG00000159733
RNF4_IL2715440	ENSG00000063978
FAM193A_IL2715476	ENSG00000125386
TNIP2_IL2757944	ENSG00000168884
SH3BP2_IL2715580	ENSG00000087266
ADD1_IL2715634	ENSG00000087274
MFSD10_IL2758043	ENSG00000109736
NOP14_IL2758076	ENSG00000087269
GRK4_IL2715749	ENSG00000125388
HTT_IL2715820	ENSG00000197386
RGS12_IL2716025	ENSG00000159788
LRPAP1_IL2758298	ENSG00000163956
ALG1_IL3646542	ENSG00000033011
TMEM128_IL2758658	ENSG00000132406
LYAR_IL2758686	ENSG00000168826
STX18_IL2758733	ENSG00000168818
CYTL1_IL2758870	ENSG00000170891
STK32B_IL2716713	ENSG00000152953
EVC2_IL2758978	ENSG00000173040
EVC_IL2716810	ENSG00000072840
CRMP1_IL2759038	ENSG00000072832
JAKMIP1_IL2759158	ENSG00000152969
WFS1_IL2716953	ENSG00000109501
MAN2B2_IL2717014	ENSG00000013288
MRFAP1_IL2717049	ENSG00000179010
S100P_IL2717078	ENSG00000163993
MRFAP1L1_IL2759303	ENSG00000178988
KIAA0232_IL2717101	ENSG00000170871
TBC1D14_IL2717165	ENSG00000132405
CCDC96_IL2759393	ENSG00000173013
GRPEL1_IL2759404	ENSG00000109519
SORCS2_IL2717253	ENSG00000184985
AFAP1_IL2759582	ENSG00000196526
ABLIM2_IL2759654	ENSG00000163995
SH3TC1_IL2717593	ENSG00000125089
HTRA3_IL2717688	ENSG00000170801
ACOX3_IL2759857	ENSG00000087008
WDR1_IL2760371	ENSG00000071127
CLNK_IL2760632	ENSG00000109684
HS3ST1_IL2760869	ENSG00000002587
RAB28_IL2761151	ENSG00000157869
CPEB2_IL2719361	ENSG00000137449
FBXL5_IL2761734	ENSG00000118564
BST1_IL2719617	ENSG00000109743
CD38_IL2719656	ENSG00000004468
FGFBP2_IL2761837	ENSG00000137441
TAPT1_IL2761941	ENSG00000169762
LDB2_IL2762088	ENSG00000169744
QDPR_IL2762334	ENSG00000151552
LAP3_IL2720145	ENSG00000002549
MED28_IL2720181	ENSG00000118579
DCAF16_IL2762468	ENSG00000163257
NCAPG_IL2720251	ENSG00000178177
PACRGL_IL2720732	ENSG00000163138
KCNIP4_IL2762944	ENSG00000185774
GPR125_IL2763278	ENSG00000152990
PPARGC1A_IL2763550	ENSG00000109819
DHX15_IL2763805	ENSG00000109606
CCDC149_IL2763912	ENSG00000181982
LGI2_IL2764004	ENSG00000153012
SEPSECS_IL2764054	ENSG00000109618
ZCCHC4_IL2721809	ENSG00000168228
ANAPC4_IL2721848	ENSG00000053900
SEL1L3_IL2764192	ENSG00000091490
RBPJ_IL2722151	ENSG00000168214
TBC1D19_IL2722291	ENSG00000109680
STIM2_IL2722377	ENSG00000109689
ARAP2_IL2765590	ENSG00000047365
C4orf19_IL2723605	ENSG00000154274
RELL1_IL2765865	ENSG00000181826
PGM2_IL2723710	ENSG00000169299
TBC1D1_IL2723752	ENSG00000065882
KLF3_IL2723997	ENSG00000109787
TLR10_IL2766192	ENSG00000174123
TLR1_IL2766219	ENSG00000174125
TLR6_IL2766262	ENSG00000174130
FAM114A1_IL2724094	ENSG00000197712
TMEM156_IL2766289	ENSG00000121895
KLHL5_IL2724154	ENSG00000109790
WDR19_IL2724235	ENSG00000157796
RFC1_IL2766359	ENSG00000035928
KLB_IL2724308	ENSG00000134962
LIAS_IL2724338	ENSG00000163682
LOC401127_IL2724377	ENSG00000224097
UGDH_IL2766456	ENSG00000109814
UBE2K_IL2724472	ENSG00000078140
PDS5A_IL2766588	ENSG00000121892
N4BP2_IL2724585	ENSG00000078177
RHOH_IL2724671	ENSG00000168421
RBM47_IL2766788	ENSG00000163694
NSUN7_IL2724853	ENSG00000179299
APBB2_IL2766893	ENSG00000163697
UCHL1_IL2725013	ENSG00000154277
LIMCH1_IL2725061	ENSG00000064042
DCAF4L1_IL2725332	ENSG00000109133
SLC30A9_IL2725381	ENSG00000014824
BEND4_IL2767295	ENSG00000188848
ATP8A1_IL2767378	ENSG00000124406
GNPDA2_IL2767790	ENSG00000163281
RAC1_IL2989050	ENSG00000249936
COMMD8_IL2768145	ENSG00000169019
ATP10D_IL2726072	ENSG00000145246
CORIN_IL2768197	ENSG00000145244
NFXL1_IL2768273	ENSG00000170448
CNGA1_IL2768323	ENSG00000198515
NIPAL1_IL2726234	ENSG00000163293
TXK_IL2768354	ENSG00000074966
TEC_IL2768396	ENSG00000135605
SLAIN2_IL2726323	ENSG00000109171
FRYL_IL2768468	ENSG00000075539
OCIAD1_IL2726483	ENSG00000109180
OCIAD2_IL2768654	ENSG00000145247
DCUN1D4_IL2726828	ENSG00000109184
SGCB_IL2768981	ENSG00000163069
SPATA18_IL2726910	ENSG00000163071
USP46_IL2769063	ENSG00000109189
SCFD2_IL2769182	ENSG00000184178
FIP1L1_IL2727226	ENSG00000072201
CHIC2_IL2769539	ENSG00000109220
KIT_IL2727587	ENSG00000157404
SRD5A3_IL2727762	ENSG00000128039
TMEM165_IL2727793	ENSG00000134851
CLOCK_IL2769947	ENSG00000134852
EXOC1_IL2727913	ENSG00000090989
AASDH_IL2770193	ENSG00000157426
PPAT_IL2770242	ENSG00000174780
PAICS_IL2728189	ENSG00000128050
HOPX_IL2770305	ENSG00000171476
REST_IL2728408	ENSG00000084093
POLR2B_IL2728448	ENSG00000047315
IGFBP7_IL2770469	ENSG00000163453
STAP1_IL2729667	ENSG00000035720
UBA6_IL2771718	ENSG00000033178
YTHDC1_IL2772017	ENSG00000083896
TMPRSS11E_IL2729821	ENSG00000087128
UGT2B17_IL2772088	ENSG00000197888
UGT2B28_IL2730021	ENSG00000213759
UGT2A3_IL2772167	ENSG00000249763
SULT1B1_IL2772414	ENSG00000173597
IGJ_IL2772566	ENSG00000132464
UTP3_IL2730531	ENSG00000132467
RUFY3_IL2730554	ENSG00000018189
GRSF1_IL2772614	ENSG00000132463
DCK_IL2730714	ENSG00000173542
SLC4A4_IL2730746	ENSG00000080493
COX18_IL2772968	ENSG00000163626
ANKRD17_IL2773023	ENSG00000132466
ALB_IL2731192	ENSG00000163631
RASSF6_IL2773222	ENSG00000169435
CXCL6_IL2731350	ENSG00000124875
PF4_IL2773348	ENSG00000109272
CXCL1_IL2731381	ENSG00000163739
PPBP_IL2773358	ENSG00000163736
CXCL5_IL2773369	ENSG00000163735
CXCL3_IL2773387	ENSG00000163734
CXCL2_IL2773434	ENSG00000081041
MTHFD2L_IL2731417	ENSG00000163738
EREG_IL2731513	ENSG00000124882
PARM1_IL2731636	ENSG00000169116
THAP6_IL2731757	ENSG00000163743
C4orf26_IL2731782	ENSG00000174792
G3BP2_IL2773756	ENSG00000138757
USO1_IL2731831	ENSG00000138768
PPEF2_IL2773823	ENSG00000156194
NAAA_IL2773872	ENSG00000138744
SDAD1_IL2773907	ENSG00000228451
CXCL9_IL2773947	ENSG00000138755
CXCL10_IL2773958	ENSG00000169245
NUP54_IL2773997	ENSG00000138750
SCARB2_IL2774049	ENSG00000138760
FAM47E_IL2731986	ENSG00000118804
SEPT11_IL2732273	ENSG00000138758
CCNI_IL2774365	ENSG00000118816
CCNG2_IL2732391	ENSG00000138764
CNOT6L_IL2774565	ENSG00000138767
MRPL1_IL2732611	ENSG00000169288
ANXA3_IL2732844	ENSG00000138772
BMP2K_IL2732942	ENSG00000138756
PAQR3_IL2774817	ENSG00000163291
ANTXR2_IL2774971	ENSG00000163297
PRDM8_IL2733287	ENSG00000152784
BMP3_IL2733483	ENSG00000152785
PRKG2_IL2775214	ENSG00000138669
RASGEF1B_IL2775259	ENSG00000138670
HNRNPD_IL2775463	ENSG00000138668
ENOPH1_IL2733767	ENSG00000145293
SCD5_IL2775735	ENSG00000145284
SEC31A_IL2775756	ENSG00000138674
THAP9_IL2733898	ENSG00000168152
LIN54_IL2775858	ENSG00000189308
COPS4_IL2733928	ENSG00000138663
PLAC8_IL2775909	ENSG00000145287
COQ2_IL2775965	ENSG00000173085
HPSE_IL2775994	ENSG00000173083
HELQ_IL2776026	ENSG00000163312
MRPS18C_IL2734018	ENSG00000163319
FAM175A_IL2776088	ENSG00000163322
AGPAT9_IL2734047	ENSG00000138678
CDS1_IL2734270	ENSG00000163624
WDFY3_IL2776372	ENSG00000163625
ARHGAP24_IL2734421	ENSG00000138639
PTPN13_IL2734629	ENSG00000163629
C4orf36_IL2776851	ENSG00000163633
AFF1_IL2734784	ENSG00000172493
KLHL8_IL2776998	ENSG00000145332
HSD17B13_IL2777044	ENSG00000170509
HSD17B11_IL2777070	ENSG00000198189
NUDT9_IL2734992	ENSG00000170502
SPP1_IL2735027	ENSG00000118785
PKD2_IL2735221	ENSG00000118762
ABCG2_IL2777276	ENSG00000118777
PPM1K_IL2777333	ENSG00000163644
HERC6_IL2735362	ENSG00000138642
HERC5_IL2735409	ENSG00000138646
HERC3_IL2735459	ENSG00000138641
NAP1L5_IL2777447	ENSG00000177432
FAM13A_IL2777487	ENSG00000138640
TIGD2_IL2735598	ENSG00000180346
GPRIN3_IL2777639	ENSG00000185477
SNCA_IL2777714	ENSG00000145335
MMRN1_IL2735759	ENSG00000138722
SMARCAD1_IL2736259	ENSG00000163104
HPGDS_IL2778273	ENSG00000163106
PDLIM5_IL2736322	ENSG00000163110
RAP1GDS1_IL2736853	ENSG00000138698
TSPAN5_IL2778856	ENSG00000168785
EIF4E_IL2778980	ENSG00000151247
METAP1_IL2737069	ENSG00000164024
ADH5_IL2779095	ENSG00000197894
DAPP1_IL2737318	ENSG00000109270
DNAJB14_IL2779434	ENSG00000164031
H2AFZ_IL2779486	ENSG00000164032
DDIT4L_IL2779527	ENSG00000145358
PPP3CA_IL2779638	ENSG00000138814
BANK1_IL2737596	ENSG00000153064
SLC39A8_IL2779823	ENSG00000138821
NFKB1_IL2737717	ENSG00000109320
MANBA_IL2779897	ENSG00000109323
UBE2D3_IL2779992	ENSG00000109332
CISD2_IL2737840	ENSG00000145354
BDH2_IL2780143	ENSG00000164039
CENPE_IL2780172	ENSG00000138778
CXXC4_IL2780388	ENSG00000168772
TET2_IL2738146	ENSG00000168769
PPA2_IL2780522	ENSG00000138777
GSTCD_IL2738314	ENSG00000138780
INTS12_IL2780656	ENSG00000138785
TBCK_IL2780734	ENSG00000145348
AIMP1_IL2738466	ENSG00000164022
DKK2_IL2780907	ENSG00000136238
PAPSS1_IL2780999	ENSG00000138801
SGMS2_IL2738664	ENSG00000164023
CYP2U1_IL2738697	ENSG00000155016
HADH_IL2738723	ENSG00000138796
LEF1_IL2781138	ENSG00000138795
OSTC_IL2738949	ENSG00000198856
SEC24B_IL2739079	ENSG00000138802
CASP6_IL2781693	ENSG00000138794
PLA2G12A_IL2781714	ENSG00000123739
GAR1_IL2739242	ENSG00000109534
LRIT3_IL2739289	ENSG00000183423
EGF_IL2739308	ENSG00000138798
ELOVL6_IL2781813	ENSG00000170522
ENPEP_IL2739468	ENSG00000138792
C4orf32_IL2739714	ENSG00000174749
AP1AR_IL2739755	ENSG00000138660
TIFA_IL2782230	ENSG00000145365
ALPK1_IL2739792	ENSG00000073331
LARP7_IL2740005	ENSG00000174720
ANK2_IL2740067	ENSG00000145362
CAMK2D_IL2782545	ENSG00000145349
UGT8_IL2740507	ENSG00000174607
METTL14_IL2741083	ENSG00000145388
SEC24D_IL2783316	ENSG00000150961
USP53_IL2741236	ENSG00000145390
C4orf3_IL2783484	ENSG00000164096
PDE5A_IL2783596	ENSG00000245958
MNAT1_IL3538703	ENSG00000164109
PRDM5_IL2783788	ENSG00000138738
TNIP3_IL2783916	ENSG00000050730
ANXA5_IL2784027	ENSG00000164111
TMEM155_IL2784074	ENSG00000164112
CCNA2_IL2784113	ENSG00000145386
BBS7_IL2784131	ENSG00000138686
TRPC3_IL2784177	ENSG00000138741
KIAA1109_IL2741901	ENSG00000138688
BBS12_IL2742093	ENSG00000181004
NUDT6_IL2784352	ENSG00000170917
SPATA5_IL2742134	ENSG00000145375
SPRY1_IL2742224	ENSG00000164056
ANKRD50_IL2784687	ENSG00000151458
FAT4_IL2742581	ENSG00000196159
PLK4_IL2742985	ENSG00000142731
MFSD8_IL2785035	ENSG00000164073
C4orf29_IL2743029	ENSG00000164074
LARP1B_IL2743085	ENSG00000138709
PGRMC2_IL2785114	ENSG00000164040
SCLT1_IL2785282	ENSG00000077684
C4orf33_IL2743370	ENSG00000151470
SLC7A11_IL2786322	ENSG00000151012
NOB1_IL3696697	ENSG00000248795
CCRN4L_IL2744501	ENSG00000151014
ELF2_IL2786462	ENSG00000109381
NDUFC1_IL2786578	ENSG00000109390
NAA15_IL2744597	ENSG00000164134
RAB33B_IL2744674	ENSG00000172007
SETD7_IL2786657	ENSG00000145391
MGST2_IL2744734	ENSG00000085871
MAML3_IL2786732	ENSG00000196782
SCOC_IL2744980	ENSG00000153130
ELMOD2_IL2745067	ENSG00000179387
ZNF330_IL2745220	ENSG00000109445
IL15_IL2745288	ENSG00000164136
INPP4B_IL2787459	ENSG00000109452
USP38_IL2745499	ENSG00000170185
GAB1_IL2745547	ENSG00000109458
SMARCA5_IL2745646	ENSG00000153147
GYPE_IL2787902	ENSG00000170180
GYPB_IL2787958	ENSG00000250361
ANAPC10_IL2788143	ENSG00000164162
ABCE1_IL2746024	ENSG00000164163
OTUD4_IL2788195	ENSG00000164164
SMAD1_IL2746119	ENSG00000170365
MMAA_IL2746164	ENSG00000151611
ZNF827_IL2788366	ENSG00000151612
LSM6_IL2746269	ENSG00000164167
SLC10A7_IL2788511	ENSG00000120519
TMEM184C_IL2746645	ENSG00000164168
ARHGAP10_IL2746693	ENSG00000071205
NR3C2_IL2788926	ENSG00000151623
DCLK2_IL2747190	ENSG00000170390
LRBA_IL2789266	ENSG00000198589
WASF3_IL3482572	ENSG00000132970
FBXW7_IL2789957	ENSG00000109670
TMEM154_IL2790062	ENSG00000170006
ARFIP1_IL2747893	ENSG00000164144
FHDC1_IL2747961	ENSG00000137460
TRIM2_IL2748061	ENSG00000109654
MND1_IL2748163	ENSG00000121211
KIAA0922_IL2748198	ENSG00000121210
TLR2_IL2748346	ENSG00000137462
RNF175_IL2790324	ENSG00000145428
SFRP2_IL2790368	ENSG00000145423
PLRG1_IL2790570	ENSG00000171566
MAP9_IL2790823	ENSG00000164114
GUCY1A3_IL2748830	ENSG00000164116
GUCY1B3_IL2748923	ENSG00000061918
CTSO_IL2791063	ENSG00000256043
PDGFC_IL2791197	ENSG00000145431
FAM198B_IL2791419	ENSG00000164125
TMEM144_IL2749380	ENSG00000164124
PPID_IL2791538	ENSG00000171497
C4orf45_IL2791593	ENSG00000052795
RAPGEF2_IL2749699	ENSG00000109756
NAF1_IL2792069	ENSG00000145414
MARCH1_IL2792166	ENSG00000145416
TMEM192_IL2792420	ENSG00000170088
KLHL2_IL2750527	ENSG00000109466
DDX60_IL2792800	ENSG00000137628
PALLD_IL2751066	ENSG00000129116
CBR4_IL2793054	ENSG00000145439
SH3RF1_IL2793137	ENSG00000154447
NEK1_IL2793221	ENSG00000137601
CLCN3_IL2751385	ENSG00000109572
MFAP3L_IL2793401	ENSG00000198948
GALNTL6_IL2751722	ENSG00000174473
GALNT7_IL2751936	ENSG00000109586
HMGB2_IL2793951	ENSG00000164104
SAP30_IL2752006	ENSG00000164105
SCRG1_IL2794006	ENSG00000164106
FBXO8_IL2794356	ENSG00000164117
HPGD_IL2794408	ENSG00000164120
ADAM29_IL2752362	ENSG00000168594
GPM6A_IL2794584	ENSG00000150625
WDR17_IL2752478	ENSG00000150627
SPCS3_IL2752560	ENSG00000129128
VEGFC_IL2794792	ENSG00000150630
NEIL3_IL2752725	ENSG00000109674
AGA_IL2794902	ENSG00000038002
DCTD_IL2795819	ENSG00000129187
WWC2_IL2753732	ENSG00000151718
CDKN2AIP_IL2753880	ENSG00000168564
ING2_IL2753952	ENSG00000168556
IRF2_IL2796384	ENSG00000168310
CASP3_IL2796484	ENSG00000164305
ACSL1_IL2796553	ENSG00000151726
SLED1_IL2796623	ENSG00000249138
SLC25A4_IL2754538	ENSG00000151729
KIAA1430_IL2796790	ENSG00000164323
LRP2BP_IL2796847	ENSG00000109762
ANKRD37_IL2754673	ENSG00000186352
SORBS2_IL2796995	ENSG00000154556
TLR3_IL2754937	ENSG00000164342
CYP4V2_IL2755053	ENSG00000145476
KLKB1_IL2755111	ENSG00000164344
FRG1_IL2756029	ENSG00000109536
PLEKHG4B_IL2798475	ENSG00000153404
CCDC127_IL2845274	ENSG00000164366
SDHA_IL2798538	ENSG00000073578
AHRR_IL2798586	ENSG00000063438
C5orf55_IL2845342	ENSG00000221990
EXOC3_IL2798679	ENSG00000180104
SLC9A3_IL2845362	ENSG00000225138
CEP72_IL2798777	ENSG00000171368
ZDHHC11_IL2845474	ENSG00000188818
BRD9_IL2845591	ENSG00000028310
TRIP13_IL2798915	ENSG00000071539
SLC6A19_IL2799030	ENSG00000174358
TERT_IL2845829	ENSG00000164362
CLPTM1L_IL2845879	ENSG00000049656
LPCAT1_IL2845973	ENSG00000153395
NDUFS6_IL2799184	ENSG00000145494
MED10_IL2847264	ENSG00000133398
NSUN2_IL2847292	ENSG00000037474
SRD5A1_IL2800477	ENSG00000145545
PAPD7_IL2800503	ENSG00000112941
FASTKD3_IL2847710	ENSG00000124279
MTRR_IL2800906	ENSG00000124275
SEMA5A_IL2847967	ENSG00000112902
FAM173B_IL2848233	ENSG00000150756
CCT5_IL2801526	ENSG00000150753
CMBL_IL2848265	ENSG00000164237
MARCH6_IL2801608	ENSG00000145495
DAP_IL2848464	ENSG00000112977
TRIO_IL2802398	ENSG00000038382
FAM105A_IL2802696	ENSG00000145569
ANKH_IL2849469	ENSG00000154122
ZNF622_IL2849960	ENSG00000173545
FAM134B_IL2849992	ENSG00000154153
MYO10_IL2850071	ENSG00000145555
BASP1_IL2803329	ENSG00000176788
C5orf22_IL2805176	ENSG00000082213
GOLPH3_IL2852237	ENSG00000113384
MTMR12_IL2852274	ENSG00000150712
ZFR_IL2852333	ENSG00000056097
NPR3_IL2805695	ENSG00000113389
TARS_IL2805786	ENSG00000113407
SLC45A2_IL2852712	ENSG00000164175
AMACR_IL2852742	ENSG00000242110
C1QTNF3_IL2852766	ENSG00000082196
RAI14_IL2806091	ENSG00000039560
TTC23L_IL2806186	ENSG00000205838
BRIX1_IL2806231	ENSG00000113456
DNAJC21_IL2806256	ENSG00000168724
PRLR_IL2853102	ENSG00000113494
SPEF2_IL2806376	ENSG00000152582
IL7R_IL2806468	ENSG00000168685
SKP2_IL2806517	ENSG00000145604
SLC1A3_IL2806643	ENSG00000079215
NIPBL_IL2806799	ENSG00000164190
C5orf42_IL2853642	ENSG00000197603
NUP155_IL2853768	ENSG00000113569
WDR70_IL2807000	ENSG00000082068
OSMR_IL2807359	ENSG00000145623
RICTOR_IL2854241	ENSG00000164327
FYB_IL2854327	ENSG00000082074
PTGER4_IL2807621	ENSG00000171522
TTC33_IL2854718	ENSG00000113638
PRKAA1_IL2854737	ENSG00000132356
CARD6_IL2807686	ENSG00000132357
OXCT1_IL2855058	ENSG00000083720
C5orf51_IL2807862	ENSG00000205765
FBXO4_IL2807886	ENSG00000151876
SEPP1_IL2855285	ENSG00000250722
ZNF131_IL2808290	ENSG00000172262
HMGCS1_IL2855501	ENSG00000112972
CCL28_IL2855542	ENSG00000151882
C5orf28_IL2855578	ENSG00000151881
C5orf34_IL2855614	ENSG00000172244
PAIP1_IL2855679	ENSG00000174977
NNT_IL2808438	ENSG00000112992
MRPS30_IL2808612	ENSG00000112996
EMB_IL2856044	ENSG00000170571
PARP8_IL2808748	ENSG00000151883
PELO_IL2809128	ENSG00000213949
ITGA2_IL2809245	ENSG00000164171
MOCS2_IL2856484	ENSG00000164172
FST_IL2809399	ENSG00000134363
NDUFS4_IL2809423	ENSG00000164258
ARL15_IL2856634	ENSG00000185305
SNX18_IL2809628	ENSG00000178996
ESM1_IL2856995	ENSG00000164283
GZMK_IL2809793	ENSG00000113088
GZMA_IL2809810	ENSG00000145649
DHX29_IL2857131	ENSG00000067248
SKIV2L2_IL2809885	ENSG00000039123
PPAP2A_IL2857204	ENSG00000067113
SLC38A9_IL2857301	ENSG00000177058
IL31RA_IL2810055	ENSG00000164509
IL6ST_IL2857416	ENSG00000134352
ANKRD55_IL2857488	ENSG00000164512
MIER3_IL2857733	ENSG00000155545
GPBP1_IL2810458	ENSG00000062194
PLK2_IL2858023	ENSG00000145632
GAPT_IL2810764	ENSG00000175857
RAB3C_IL2810805	ENSG00000152932
PDE4D_IL2858134	ENSG00000113448
DEPDC1B_IL2858592	ENSG00000035499
ERCC8_IL2858668	ENSG00000049167
NDUFAF2_IL2542972	ENSG00000164182
KIF2A_IL2811656	ENSG00000068796
IPO11_IL2811745	ENSG00000086200
LRRC70_IL2811812	ENSG00000186105
CWC27_IL2812120	ENSG00000153015
ADAMTS6_IL2859601	ENSG00000049192
CENPK_IL2859667	ENSG00000123219
PPWD1_IL2812273	ENSG00000113593
TRIM23_IL2859734	ENSG00000113595
SGTB_IL2859775	ENSG00000197860
NLN_IL2812359	ENSG00000123213
ERBB2IP_IL2812435	ENSG00000112851
MAST4_IL2812690	ENSG00000069020
CD180_IL2860178	ENSG00000134061
PIK3R1_IL2813060	ENSG00000145675
SLC30A5_IL2813364	ENSG00000145740
CCNB1_IL2813414	ENSG00000134057
CENPH_IL2813442	ENSG00000153044
MRPS36_IL2813465	ENSG00000134056
CCDC125_IL2860614	ENSG00000183323
RAD17_IL2813524	ENSG00000152942
SERF1B_IL2814154	ENSG00000172058
MCCC2_IL2814642	ENSG00000131844
MAP1B_IL2814756	ENSG00000131711
MRPS27_IL2861952	ENSG00000113048
PTCD2_IL2814855	ENSG00000049883
ZNF366_IL2862019	ENSG00000178175
TNPO1_IL2815043	ENSG00000083312
FCHO2_IL2815139	ENSG00000157107
TMEM171_IL2815220	ENSG00000157111
BTF3_IL2815331	ENSG00000145741
ANKRA2_IL2862380	ENSG00000164331
UTP15_IL2815455	ENSG00000164338
HEXB_IL2815791	ENSG00000171617
GFM2_IL2862716	ENSG00000164347
GCNT4_IL2862841	ENSG00000176928
HMGCR_IL2815965	ENSG00000113161
POLK_IL2816030	ENSG00000122008
POC5_IL2863049	ENSG00000152359
IQGAP2_IL2816298	ENSG00000145703
F2R_IL2816459	ENSG00000181104
F2RL1_IL2816494	ENSG00000164251
S100Z_IL2816506	ENSG00000171643
CRHBP_IL2816536	ENSG00000145708
AGGF1_IL2816563	ENSG00000164252
ZBED3_IL2863451	ENSG00000132846
PDE8B_IL2816681	ENSG00000113231
TBCA_IL2863637	ENSG00000075624
AP3B1_IL2863730	ENSG00000132842
SCAMP1_IL2817053	ENSG00000085365
LHFPL2_IL2863885	ENSG00000145685
JMY_IL2817291	ENSG00000152409
HOMER1_IL2864237	ENSG00000152413
PAPD4_IL2817386	ENSG00000164329
CMYA5_IL2817464	ENSG00000164309
THBS4_IL2817576	ENSG00000113296
SERINC5_IL2864449	ENSG00000164300
ZFYVE16_IL2817731	ENSG00000039319
FAM151B_IL2817793	ENSG00000152380
ANKRD34B_IL2864584	ENSG00000189127
MSH3_IL2817837	ENSG00000113318
RASGRF2_IL2817941	ENSG00000113319
CKMT2_IL2818035	ENSG00000131730
ZCCHC9_IL2818079	ENSG00000131732
SSBP2_IL2864849	ENSG00000145687
ATG10_IL2818212	ENSG00000152348
RPS23_IL2865050	ENSG00000186468
TMEM167A_IL3822920	ENSG00000174695
XRCC4_IL2818454	ENSG00000152422
VCAN_IL2818517	ENSG00000038427
RASA1_IL2819044	ENSG00000145715
